Car_id,Dealer_Name,Dealer_No ,Phone,Dealer_Region
9703,McKinney Dodge Chrysler Jeep,85257-3102,8296080,Pasco
9704,Motor Vehicle Branch Office,78758-7841,8357721,Janesville
9705,Pars Auto Sales,38701-8047,7549732,Greenville
9706,Hatfield Volkswagen,99301-3882,7561313,Pasco
9707,Iceberg Rentals,53546-9427,8693834,Janesville
9708,McKinney Dodge Chrysler Jeep,85257-3102,6188479,Austin
9709,Motor Vehicle Branch Office,78758-7841,6045252,Austin
9710,Nebo Chevrolet,06457-3834,8592296,Middletown
9711,New Castle Ford Lincoln Mercury,60504-7114,6076742,Aurora
9712,Pars Auto Sales,38701-8047,8500426,Greenville
9713,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8233665,Pasco
9714,Progressive Shippers Cooperative Association No,53546-9427,6535183,Janesville
9715,Rabun Used Car Sales,85257-3102,8487896,Scottsdale
9716,Race Car Help,78758-7841,7563857,Austin
9717,Ryder Truck Rental and Leasing,06457-3834,7503849,Middletown
9718,Saab-Belle Dodge,60504-7114,8809298,Aurora
9719,Scrivener Performance Engineering,38701-8047,6443368,Greenville
9720,Star Enterprises Inc,99301-3882,8587156,Pasco
9721,Suburban Ford,53546-9427,7215129,Janesville
9722,Tri-State Mack Inc,85257-3102,6571749,Scottsdale
9723,Saab-Belle Dodge,60504-7114,8908843,Pasco
9724,Chrysler Plymouth,53546-9427,6687519,Aurora
9725,Rabun Used Car Sales,85257-3102,8795893,Scottsdale
9726,Race Car Help,78758-7841,6093858,Austin
9727,Scrivener Performance Engineering,38701-8047,7556574,Aurora
9728,Saab-Belle Dodge,60504-7114,8958490,Aurora
9729,Progressive Shippers Cooperative Association No,53546-9427,7933547,Aurora
9730,Star Enterprises Inc,99301-3882,7469118,Pasco
9731,Suburban Ford,53546-9427,6968734,Janesville
9732,Tri-State Mack Inc,85257-3102,8746576,Scottsdale
9733,U-Haul CO,78758-7841,6408689,Austin
9734,Rabun Used Car Sales,85257-3102,6764967,Greenville
9735,C & M Motors Inc,60504-7114,7821912,Aurora
9736,Capitol KIA,38701-8047,7865276,Greenville
9737,Race Car Help,78758-7841,6802103,Pasco
9738,McKinney Dodge Chrysler Jeep,85257-3102,7542886,Austin
9739,Nebo Chevrolet,06457-3834,7688415,Scottsdale
9740,Progressive Shippers Cooperative Association No,53546-9427,8538010,Janesville
9741,Rabun Used Car Sales,85257-3102,7046096,Scottsdale
9742,Scrivener Performance Engineering,38701-8047,7050045,Greenville
9743,Ryder Truck Rental and Leasing,06457-3834,6759982,Middletown
9744,Saab-Belle Dodge,60504-7114,8234440,Aurora
9745,U-Haul CO,78758-7841,7672725,Austin
9746,Star Enterprises Inc,99301-3882,7122349,Pasco
9747,Suburban Ford,53546-9427,7062721,Janesville
9748,Tri-State Mack Inc,85257-3102,6944408,Scottsdale
9749,U-Haul CO,78758-7841,7381321,Austin
9750,Buddy Storbeck's Diesel Service Inc,06457-3834,8026107,Middletown
9751,C & M Motors Inc,60504-7114,7469744,Aurora
9752,Capitol KIA,38701-8047,8484385,Greenville
9753,Chrysler of Tri-Cities,99301-3882,8762811,Pasco
9754,Buddy Storbeck's Diesel Service Inc,06457-3834,7562563,Middletown
9755,Classic Chevy,85257-3102,7126288,Scottsdale
9756,C & M Motors Inc,60504-7114,6486577,Aurora
9757,Saab-Belle Dodge,60504-7114,8819868,Aurora
9758,Scrivener Performance Engineering,38701-8047,7537255,Greenville
9759,Star Enterprises Inc,99301-3882,7187363,Pasco
9760,Suburban Ford,53546-9427,6652263,Janesville
9761,Tri-State Mack Inc,85257-3102,6483393,Scottsdale
9762,U-Haul CO,78758-7841,8835566,Austin
9763,Buddy Storbeck's Diesel Service Inc,06457-3834,6378562,Middletown
9764,C & M Motors Inc,60504-7114,7794025,Aurora
9765,Capitol KIA,38701-8047,7430951,Greenville
9766,Chrysler of Tri-Cities,99301-3882,6209547,Pasco
9767,Chrysler Plymouth,53546-9427,8482268,Janesville
9768,Classic Chevy,85257-3102,7048371,Scottsdale
9769,Clay Johnson Auto Sales,78758-7841,8457879,Austin
9770,Diehl Motor CO Inc,06457-3834,8349986,Middletown
9771,Enterprise Rent A Car,60504-7114,7127056,Aurora
9772,Gartner Buick Hyundai Saab,38701-8047,8009134,Greenville
9773,Hatfield Volkswagen,99301-3882,7741727,Pasco
9774,New Castle Ford Lincoln Mercury,60504-7114,8352299,Austin
9775,Pars Auto Sales,38701-8047,8820481,Janesville
9776,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,7724342,Pasco
9777,Progressive Shippers Cooperative Association No,53546-9427,7916836,Austin
9778,Rabun Used Car Sales,85257-3102,8530477,Middletown
9779,Race Car Help,78758-7841,8776581,Aurora
9780,Ryder Truck Rental and Leasing,06457-3834,7860714,Greenville
9781,Saab-Belle Dodge,60504-7114,8651610,Pasco
9782,Scrivener Performance Engineering,38701-8047,6236300,Janesville
9783,Star Enterprises Inc,99301-3882,7308100,Scottsdale
9784,Suburban Ford,53546-9427,8288326,Austin
9785,Race Car Help,78758-7841,6702541,Austin
9786,U-Haul CO,78758-7841,7273098,Aurora
9787,Progressive Shippers Cooperative Association No,53546-9427,7007039,Greenville
9788,Rabun Used Car Sales,85257-3102,6424117,Pasco
9789,Race Car Help,78758-7841,7690927,Janesville
9790,Ryder Truck Rental and Leasing,06457-3834,8245042,Scottsdale
9791,U-Haul CO,78758-7841,7365886,Austin
9792,Progressive Shippers Cooperative Association No,53546-9427,8291339,Janesville
9793,Rabun Used Car Sales,85257-3102,7158850,Scottsdale
9794,Race Car Help,78758-7841,7636099,Austin
9795,Ryder Truck Rental and Leasing,06457-3834,6105197,Middletown
9796,Saab-Belle Dodge,60504-7114,7756303,Aurora
9797,Scrivener Performance Engineering,38701-8047,7868180,Greenville
9798,Star Enterprises Inc,99301-3882,7788544,Pasco
9799,Suburban Ford,53546-9427,6044769,Janesville
9800,New Castle Ford Lincoln Mercury,60504-7114,8301165,Austin
9801,Diehl Motor CO Inc,06457-3834,8650320,Middletown
9802,Enterprise Rent A Car,60504-7114,8383487,Aurora
9803,Gartner Buick Hyundai Saab,38701-8047,7790583,Greenville
9804,Progressive Shippers Cooperative Association No,53546-9427,7474387,Aurora
9805,Chrysler of Tri-Cities,99301-3882,7299279,Middletown
9806,McKinney Dodge Chrysler Jeep,85257-3102,8796270,Scottsdale
9807,Motor Vehicle Branch Office,78758-7841,7290137,Austin
9808,Gartner Buick Hyundai Saab,38701-8047,8850558,Austin
9809,Diehl Motor CO Inc,06457-3834,7792358,Middletown
9810,Enterprise Rent A Car,60504-7114,8547621,Aurora
9811,Chrysler of Tri-Cities,99301-3882,8710324,Pasco
9812,Hatfield Volkswagen,99301-3882,6955907,Pasco
9813,Iceberg Rentals,53546-9427,7438276,Janesville
9814,Hatfield Volkswagen,99301-3882,8600393,Pasco
9815,Nebo Chevrolet,06457-3834,7917697,Middletown
9816,Chrysler of Tri-Cities,99301-3882,7643596,Pasco
9817,New Castle Ford Lincoln Mercury,60504-7114,7462739,Aurora
9818,Iceberg Rentals,53546-9427,7397984,Janesville
9819,McKinney Dodge Chrysler Jeep,85257-3102,6337118,Scottsdale
9820,Motor Vehicle Branch Office,78758-7841,8723775,Austin
9821,Nebo Chevrolet,06457-3834,8793410,Middletown
9822,New Castle Ford Lincoln Mercury,60504-7114,6387390,Aurora
9823,Pars Auto Sales,38701-8047,7133128,Greenville
9824,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8863567,Pasco
9825,Progressive Shippers Cooperative Association No,53546-9427,7031944,Janesville
9826,Rabun Used Car Sales,85257-3102,6423871,Scottsdale
9827,Scrivener Performance Engineering,38701-8047,6314040,Greenville
9828,Scrivener Performance Engineering,38701-8047,8974091,Middletown
9829,Star Enterprises Inc,99301-3882,6519035,Aurora
9830,Suburban Ford,53546-9427,8738094,Greenville
9831,Suburban Ford,53546-9427,8846012,Janesville
9832,U-Haul CO,78758-7841,7399764,Janesville
9833,Buddy Storbeck's Diesel Service Inc,06457-3834,7642850,Scottsdale
9834,C & M Motors Inc,60504-7114,7795872,Austin
9835,Capitol KIA,38701-8047,8204893,Middletown
9836,Tri-State Mack Inc,85257-3102,7969382,Scottsdale
9837,U-Haul CO,78758-7841,6283704,Austin
9838,Buddy Storbeck's Diesel Service Inc,06457-3834,7628889,Middletown
9839,C & M Motors Inc,60504-7114,7193605,Aurora
9840,Capitol KIA,38701-8047,6425119,Greenville
9841,Chrysler of Tri-Cities,99301-3882,6054155,Pasco
9842,Chrysler Plymouth,53546-9427,7581739,Janesville
9843,Classic Chevy,85257-3102,6612502,Scottsdale
9844,Clay Johnson Auto Sales,78758-7841,6386097,Austin
9845,Diehl Motor CO Inc,06457-3834,6178722,Middletown
9846,Enterprise Rent A Car,60504-7114,7663576,Aurora
9847,Gartner Buick Hyundai Saab,38701-8047,7049878,Greenville
9848,Capitol KIA,38701-8047,8466046,Greenville
9849,Pars Auto Sales,38701-8047,8656464,Greenville
9850,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,7834665,Pasco
9851,Progressive Shippers Cooperative Association No,53546-9427,7581720,Janesville
9852,Rabun Used Car Sales,85257-3102,8583135,Scottsdale
9853,Race Car Help,78758-7841,8137252,Austin
9854,Ryder Truck Rental and Leasing,06457-3834,8292277,Middletown
9855,Saab-Belle Dodge,60504-7114,7401387,Aurora
9856,Scrivener Performance Engineering,38701-8047,6599960,Greenville
9857,Star Enterprises Inc,99301-3882,7680082,Pasco
9858,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6381130,Austin
9859,Suburban Ford,53546-9427,6269490,Janesville
9860,Pars Auto Sales,38701-8047,6746800,Greenville
9861,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,7128802,Pasco
9862,Progressive Shippers Cooperative Association No,53546-9427,7156570,Janesville
9863,Rabun Used Car Sales,85257-3102,8652555,Scottsdale
9864,Race Car Help,78758-7841,6399729,Austin
9865,Ryder Truck Rental and Leasing,06457-3834,8344123,Middletown
9866,Saab-Belle Dodge,60504-7114,7120053,Aurora
9867,Scrivener Performance Engineering,38701-8047,6524996,Greenville
9868,Star Enterprises Inc,99301-3882,7643326,Pasco
9869,Suburban Ford,53546-9427,8706686,Janesville
9870,Tri-State Mack Inc,85257-3102,8438796,Scottsdale
9871,Diehl Motor CO Inc,06457-3834,6795096,Middletown
9872,Race Car Help,78758-7841,7801841,Austin
9873,Ryder Truck Rental and Leasing,06457-3834,7008554,Middletown
9874,Saab-Belle Dodge,60504-7114,6114193,Aurora
9875,Scrivener Performance Engineering,38701-8047,7696027,Greenville
9876,Star Enterprises Inc,99301-3882,6763130,Pasco
9877,Suburban Ford,53546-9427,6583339,Janesville
9878,Tri-State Mack Inc,85257-3102,6973558,Scottsdale
9879,U-Haul CO,78758-7841,7602499,Austin
9880,Progressive Shippers Cooperative Association No,53546-9427,6592697,Janesville
9881,Rabun Used Car Sales,85257-3102,7059689,Scottsdale
9882,Race Car Help,78758-7841,6593537,Austin
9883,Ryder Truck Rental and Leasing,06457-3834,6972501,Middletown
9884,Chrysler of Tri-Cities,99301-3882,8373310,Aurora
9885,Chrysler Plymouth,53546-9427,6514974,Greenville
9886,Classic Chevy,85257-3102,6277847,Pasco
9887,Clay Johnson Auto Sales,78758-7841,6632475,Janesville
9888,Progressive Shippers Cooperative Association No,53546-9427,6695612,Janesville
9889,Enterprise Rent A Car,60504-7114,7216374,Austin
9890,Rabun Used Car Sales,85257-3102,6672134,Scottsdale
9891,Hatfield Volkswagen,99301-3882,8293978,Aurora
9892,Race Car Help,78758-7841,8918849,Austin
9893,McKinney Dodge Chrysler Jeep,85257-3102,7713155,Pasco
9894,Motor Vehicle Branch Office,78758-7841,6597382,Janesville
9895,Saab-Belle Dodge,60504-7114,7617618,Aurora
9896,Hatfield Volkswagen,99301-3882,7288361,Pasco
9897,Iceberg Rentals,53546-9427,8757672,Janesville
9898,McKinney Dodge Chrysler Jeep,85257-3102,8372931,Austin
9899,Motor Vehicle Branch Office,78758-7841,7309575,Austin
9900,Nebo Chevrolet,06457-3834,6081127,Middletown
9901,New Castle Ford Lincoln Mercury,60504-7114,7499225,Aurora
9902,Pars Auto Sales,38701-8047,8754221,Greenville
9903,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6018197,Pasco
9904,Progressive Shippers Cooperative Association No,53546-9427,6109953,Janesville
9905,Motor Vehicle Branch Office,78758-7841,8771060,Austin
9906,Progressive Shippers Cooperative Association No,53546-9427,6664897,Janesville
9907,Rabun Used Car Sales,85257-3102,8560332,Scottsdale
9908,Race Car Help,78758-7841,8015344,Austin
9909,Ryder Truck Rental and Leasing,06457-3834,7401581,Middletown
9910,Saab-Belle Dodge,60504-7114,7552296,Aurora
9911,Scrivener Performance Engineering,38701-8047,7457842,Greenville
9912,Star Enterprises Inc,99301-3882,8100875,Pasco
9913,Suburban Ford,53546-9427,7197792,Janesville
9914,Progressive Shippers Cooperative Association No,53546-9427,6391095,Janesville
9915,Rabun Used Car Sales,85257-3102,6442789,Scottsdale
9916,Race Car Help,78758-7841,6961331,Austin
9917,Ryder Truck Rental and Leasing,06457-3834,7880705,Middletown
9918,Saab-Belle Dodge,60504-7114,8835337,Aurora
9919,Scrivener Performance Engineering,38701-8047,8472398,Greenville
9920,Star Enterprises Inc,99301-3882,8356520,Pasco
9921,Suburban Ford,53546-9427,6670806,Janesville
9922,Tri-State Mack Inc,85257-3102,6831672,Scottsdale
9923,Saab-Belle Dodge,60504-7114,6780625,Aurora
9924,Scrivener Performance Engineering,38701-8047,8460504,Greenville
9925,Star Enterprises Inc,99301-3882,6444140,Pasco
9926,Suburban Ford,53546-9427,7190551,Janesville
9927,Tri-State Mack Inc,85257-3102,8173483,Scottsdale
9928,U-Haul CO,78758-7841,7629026,Austin
9929,Buddy Storbeck's Diesel Service Inc,06457-3834,8553601,Middletown
9930,C & M Motors Inc,60504-7114,6308311,Aurora
9931,Capitol KIA,38701-8047,7545885,Greenville
9932,New Castle Ford Lincoln Mercury,60504-7114,7893233,Austin
9933,Pars Auto Sales,38701-8047,7108810,Janesville
9934,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8798614,Scottsdale
9935,Chrysler of Tri-Cities,99301-3882,8513237,Pasco
9936,Rabun Used Car Sales,85257-3102,7647507,Middletown
9937,Race Car Help,78758-7841,6059388,Aurora
9938,Nebo Chevrolet,06457-3834,7861016,Middletown
9939,Suburban Ford,53546-9427,7805617,Janesville
9940,Scrivener Performance Engineering,38701-8047,6663172,Janesville
9941,Rabun Used Car Sales,85257-3102,6463259,Scottsdale
9942,Tri-State Mack Inc,85257-3102,7047543,Scottsdale
9943,U-Haul CO,78758-7841,6973209,Austin
9944,Chrysler of Tri-Cities,99301-3882,8402133,Pasco
9945,Star Enterprises Inc,99301-3882,8237958,Scottsdale
9946,Race Car Help,78758-7841,8925308,Austin
9947,Ryder Truck Rental and Leasing,06457-3834,8877072,Middletown
9948,Saab-Belle Dodge,60504-7114,7398716,Aurora
9949,Scrivener Performance Engineering,38701-8047,7141372,Greenville
9950,Star Enterprises Inc,99301-3882,7117873,Pasco
9951,Suburban Ford,53546-9427,7279166,Janesville
9952,Tri-State Mack Inc,85257-3102,6774379,Scottsdale
9953,U-Haul CO,78758-7841,7410285,Austin
9954,Progressive Shippers Cooperative Association No,53546-9427,6908543,Janesville
9955,Rabun Used Car Sales,85257-3102,8954696,Scottsdale
9956,Race Car Help,78758-7841,8170924,Austin
9957,Ryder Truck Rental and Leasing,06457-3834,7354791,Middletown
9958,U-Haul CO,78758-7841,7213495,Austin
9959,Buddy Storbeck's Diesel Service Inc,06457-3834,6444805,Middletown
9960,C & M Motors Inc,60504-7114,8759404,Aurora
9961,Capitol KIA,38701-8047,7294609,Greenville
9962,Chrysler of Tri-Cities,99301-3882,8145592,Pasco
9963,Nebo Chevrolet,06457-3834,8411986,Middletown
9964,Classic Chevy,85257-3102,7351350,Scottsdale
9965,Clay Johnson Auto Sales,78758-7841,7870357,Austin
9966,Star Enterprises Inc,99301-3882,7343459,Pasco
9967,Enterprise Rent A Car,60504-7114,8170814,Aurora
9968,Gartner Buick Hyundai Saab,38701-8047,8323189,Greenville
9969,Hatfield Volkswagen,99301-3882,8033340,Pasco
9970,Buddy Storbeck's Diesel Service Inc,06457-3834,7363131,Middletown
9971,Enterprise Rent A Car,60504-7114,8061231,Aurora
9972,Capitol KIA,38701-8047,7929656,Greenville
9973,Chrysler of Tri-Cities,99301-3882,8941504,Pasco
9974,Chrysler Plymouth,53546-9427,8243050,Janesville
9975,Classic Chevy,85257-3102,6030343,Scottsdale
9976,Clay Johnson Auto Sales,78758-7841,8607352,Austin
9977,Diehl Motor CO Inc,06457-3834,8438460,Middletown
9978,Enterprise Rent A Car,60504-7114,7151143,Aurora
9979,Gartner Buick Hyundai Saab,38701-8047,6593419,Greenville
9980,Hatfield Volkswagen,99301-3882,7232553,Pasco
9981,Iceberg Rentals,53546-9427,8367077,Janesville
9982,Chrysler Plymouth,53546-9427,6645924,Janesville
9983,Classic Chevy,85257-3102,6814948,Scottsdale
9984,Clay Johnson Auto Sales,78758-7841,6821243,Austin
9985,Diehl Motor CO Inc,06457-3834,8548386,Middletown
9986,Enterprise Rent A Car,60504-7114,7791560,Aurora
9987,Gartner Buick Hyundai Saab,38701-8047,6006584,Greenville
9988,Hatfield Volkswagen,99301-3882,6742645,Pasco
9989,Iceberg Rentals,53546-9427,6559625,Janesville
9990,McKinney Dodge Chrysler Jeep,85257-3102,8870416,Scottsdale
9991,Motor Vehicle Branch Office,78758-7841,8645630,Austin
9992,Nebo Chevrolet,06457-3834,7346552,Middletown
9993,New Castle Ford Lincoln Mercury,60504-7114,8563936,Aurora
9994,Tri-State Mack Inc,85257-3102,6014917,Scottsdale
9995,Tri-State Mack Inc,85257-3102,7344071,Middletown
9996,Classic Chevy,85257-3102,6949411,Scottsdale
9997,Progressive Shippers Cooperative Association No,53546-9427,8787073,Greenville
9998,Rabun Used Car Sales,85257-3102,6894635,Pasco
9999,Race Car Help,78758-7841,6444679,Janesville
10000,Ryder Truck Rental and Leasing,06457-3834,6772643,Scottsdale
10001,Saab-Belle Dodge,60504-7114,6228761,Austin
10002,Scrivener Performance Engineering,38701-8047,8958974,Middletown
10003,Star Enterprises Inc,99301-3882,8511063,Aurora
10004,Suburban Ford,53546-9427,6162034,Greenville
10005,Tri-State Mack Inc,85257-3102,6659460,Pasco
10006,Saab-Belle Dodge,60504-7114,6452857,Aurora
10007,Scrivener Performance Engineering,38701-8047,8489302,Greenville
10008,Star Enterprises Inc,99301-3882,7021251,Pasco
10009,Suburban Ford,53546-9427,7253826,Janesville
10010,Tri-State Mack Inc,85257-3102,7804495,Scottsdale
10011,U-Haul CO,78758-7841,7123584,Austin
10012,Buddy Storbeck's Diesel Service Inc,06457-3834,8454242,Middletown
10013,Iceberg Rentals,53546-9427,7964216,Janesville
10014,McKinney Dodge Chrysler Jeep,85257-3102,6649186,Scottsdale
10015,Motor Vehicle Branch Office,78758-7841,7860489,Austin
10016,Nebo Chevrolet,06457-3834,7218526,Middletown
10017,New Castle Ford Lincoln Mercury,60504-7114,6855620,Aurora
10018,Scrivener Performance Engineering,38701-8047,8835576,Greenville
10019,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8917197,Pasco
10020,McKinney Dodge Chrysler Jeep,85257-3102,6975469,Scottsdale
10021,Motor Vehicle Branch Office,78758-7841,7282176,Austin
10022,Nebo Chevrolet,06457-3834,6783802,Middletown
10023,New Castle Ford Lincoln Mercury,60504-7114,8980323,Aurora
10024,Pars Auto Sales,38701-8047,7559870,Greenville
10025,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,8137099,Pasco
10026,Progressive Shippers Cooperative Association No,53546-9427,7865493,Janesville
10027,Pars Auto Sales,38701-8047,7141602,Greenville
10028,Pitre Buick-Pontiac-Gmc of Scottsdale,99301-3882,6566654,Pasco
10029,Progressive Shippers Cooperative Association No,53546-9427,7811923,Janesville
10030,Rabun Used Car Sales,85257-3102,8090619,Scottsdale
10031,Race Car Help,78758-7841,7996963,Austin
10032,Ryder Truck Rental and Leasing,06457-3834,8858865,Middletown
10033,Saab-Belle Dodge,60504-7114,7656995,Aurora
10034,Progressive Shippers Cooperative Association No,53546-9427,6281438,Janesville
10035,Buddy Storbeck's Diesel Service Inc,06457-3834,6331191,Austin
10036,C & M Motors Inc,60504-7114,7305918,Middletown
10037,Race Car Help,78758-7841,8827941,Austin
10038,Chrysler of Tri-Cities,99301-3882,8457967,Greenville
10039,Chrysler Plymouth,53546-9427,7872248,Pasco
10040,Classic Chevy,85257-3102,7292326,Janesville
10041,C & M Motors Inc,60504-7114,7330245,Aurora
10042,Capitol KIA,38701-8047,6853537,Greenville
10043,Chrysler of Tri-Cities,99301-3882,7055639,Pasco
10044,Chrysler Plymouth,53546-9427,7712553,Janesville
10045,Classic Chevy,85257-3102,6867303,Austin
10046,Clay Johnson Auto Sales,78758-7841,8422078,Austin
10047,Diehl Motor CO Inc,06457-3834,6788086,Middletown
10048,Enterprise Rent A Car,60504-7114,6229057,Aurora
10049,Gartner Buick Hyundai Saab,38701-8047,7972617,Greenville
10050,Hatfield Volkswagen,99301-3882,7877389,Pasco
